energy(eV) events_nbr
1.525 6.91020648854e-36
1.535 3.22639846964e-37
1.545 1.42515657682e-38
1.555 5.95558956112e-40
1.565 2.35453168455e-41
1.575 8.80647118524e-43
1.585 3.11613954794e-44
1.595 1.04315652327e-45
1.605 3.30369281358e-47
1.615 9.89845560053e-49
1.625 2.80577486595e-50
1.635 7.52412153489e-52
1.645 1.90887013703e-53
1.655 4.58157252716e-55
1.665 1.04032814592e-56
1.675 2.2348260821e-58
1.685 4.54187015704e-60
1.695 8.73259457896e-62
1.705 1.58843512442e-63
1.715 2.73346341809e-65
1.725 4.45015000834e-67
1.735 6.85415049045e-69
1.745 9.98734887739e-71
1.755 1.37677954979e-72
1.765 1.79554458066e-74
1.775 2.21536647251e-76
1.785 2.58590499735e-78
1.795 2.85559854797e-80
1.805 2.98331656668e-82
1.815 2.94862217637e-84
1.825 2.75712537685e-86
1.835 2.43899833563e-88
1.845 2.04119310521e-90
1.855 1.61612251911e-92
1.865 1.21054815801e-94
1.875 8.57842307132e-97
1.885 5.75109380206e-99
1.895 3.64763220633e-101
1.905 2.18871509139e-103
1.915 1.24246746039e-105
1.925 6.6726510706e-108
1.935 3.3902319076e-110
1.945 1.62958868011e-112
1.955 7.41044335232e-115
1.965 3.18807099892e-117
1.975 1.29756576296e-119
1.985 4.99629843595e-122
1.995 1.82005690001e-124
2.005 6.27247818753e-127
2.015 2.04508307424e-129
2.025 6.30812585351e-132
2.035 1.84080313246e-134
2.045 5.08196816735e-137
2.055 1.32731540957e-139
2.065 3.2796985873e-142
2.075 7.66675048768e-145
2.085 1.69553331126e-147
2.095 3.54747157271e-150
2.105 7.02181077319e-153
2.115 1.31491269951e-155
2.125 2.32949787327e-158
2.135 3.90431920573e-161
2.145 6.19078777393e-164
2.155 9.28675772526e-167
2.165 1.31795297747e-169
2.175 1.76951119979e-172
2.185 2.24762739236e-175
2.195 2.70092744059e-178
2.205 3.07057081974e-181
2.215 3.30250071256e-184
2.225 3.36034851341e-187
2.235 3.23476938532e-190
2.245 2.94591306702e-193
2.255 2.53813156269e-196
2.265 2.06883537251e-199
2.275 1.59534764924e-202
2.285 1.16386428326e-205
2.295 8.03279983389e-209
2.305 5.2450441691e-212
2.315 3.24002942852e-215
2.325 1.89350458129e-218
2.335 1.04689075827e-221
2.345 5.4758806271e-225
2.355 2.70971851303e-228
2.365 1.26856283941e-231
2.375 5.61846128189e-235
2.385 2.354183979e-238
2.395 9.33213489142e-242
2.405 3.49976767742e-245
2.415 1.24169526313e-248
2.425 4.1678149987e-252
2.435 1.32348627667e-255
2.445 3.97601534631e-259
2.455 1.13004115898e-262
2.465 3.03849182436e-266
2.475 7.72928787433e-270
2.485 1.86010942663e-273
2.495 4.23501648283e-277
2.505 9.12198421937e-281
2.515 1.85883622996e-284
2.525 3.58352584405e-288
2.535 6.53578193444e-292
2.545 1.1277222953e-295
2.555 1.84087533974e-299
2.565 2.84291708644e-303
2.575 4.15357070527e-307
2.585 5.74111996895e-311
2.595 7.5073944888e-315
2.605 9.28749541709e-319
2.615 9.38724727098e-323
2.625 0.0
2.635 0.0
2.645 0.0
2.655 0.0
2.665 0.0
2.675 0.0
2.685 0.0
2.695 0.0
2.705 0.0
2.715 0.0
2.725 0.0
2.735 0.0
2.745 0.0
2.755 0.0
2.765 0.0
2.775 0.0
2.785 0.0
2.795 0.0
2.805 0.0
2.815 0.0
2.825 0.0
2.835 0.0
2.845 0.0
2.855 0.0
2.865 0.0
2.875 0.0
2.885 0.0
2.895 0.0
2.905 0.0
2.915 0.0
2.925 0.0
2.935 0.0
2.945 0.0
2.955 0.0
2.965 0.0
2.975 0.0
2.985 0.0
2.995 0.0
3.005 0.0
3.015 0.0
3.025 0.0
3.035 0.0
3.045 0.0
3.055 0.0
3.065 0.0
3.075 0.0
3.085 0.0
3.095 0.0
3.105 0.0
3.115 0.0
3.125 0.0
3.135 0.0
3.145 0.0
3.155 0.0
3.165 0.0
3.175 0.0
3.185 0.0
3.195 0.0
3.205 0.0
3.215 0.0
3.225 0.0
3.235 0.0
3.245 0.0
3.255 0.0
3.265 0.0
3.275 0.0
3.285 0.0
3.295 0.0
3.305 0.0
3.315 0.0
3.325 0.0
3.335 0.0
3.345 0.0
3.355 0.0
3.365 0.0
3.375 0.0
3.385 0.0
3.395 0.0
3.405 0.0
3.415 0.0
3.425 0.0
3.435 0.0
3.445 0.0
3.455 0.0
3.465 0.0
3.475 0.0
3.485 0.0
3.495 0.0
3.505 0.0
3.515 0.0
3.525 0.0
3.535 0.0
3.545 0.0
3.555 0.0
3.565 0.0
3.575 0.0
3.585 0.0
3.595 0.0
3.605 0.0
3.615 0.0
3.625 0.0
3.635 0.0
3.645 0.0
3.655 0.0
3.665 0.0
3.675 0.0
3.685 0.0
3.695 0.0
3.705 0.0
3.715 0.0
3.725 0.0
3.735 0.0
3.745 0.0
3.755 0.0
3.765 0.0
3.775 0.0
3.785 0.0
3.795 0.0
3.805 0.0
3.815 0.0
3.825 0.0
3.835 0.0
3.845 0.0
3.855 0.0
3.865 0.0
3.875 0.0
3.885 0.0
3.895 0.0
3.905 0.0
3.915 0.0
3.925 0.0
3.935 0.0
3.945 0.0
3.955 0.0
3.965 0.0
3.975 0.0
3.985 0.0
3.995 0.0
4.005 0.0
4.015 0.0
4.025 0.0
4.035 0.0
4.045 0.0
4.055 0.0
4.065 0.0
4.075 0.0
4.085 0.0
4.095 0.0
4.105 0.0
4.115 0.0
4.125 0.0
4.135 0.0
4.145 0.0
4.155 0.0
4.165 0.0
4.175 0.0
4.185 0.0
4.195 0.0
4.205 0.0
4.215 0.0
4.225 0.0
4.235 0.0
4.245 0.0
4.255 0.0
4.265 0.0
4.275 0.0
4.285 0.0
4.295 0.0
4.305 0.0
4.315 0.0
4.325 0.0
4.335 0.0
4.345 0.0
4.355 0.0
4.365 0.0
4.375 0.0
4.385 0.0
4.395 0.0
4.405 0.0
4.415 0.0
4.425 0.0
4.435 0.0
4.445 0.0
4.455 0.0
4.465 0.0
4.475 0.0
4.485 0.0
4.495 0.0
4.505 0.0
4.515 0.0
4.525 0.0
4.535 0.0
4.545 0.0
4.555 0.0
4.565 0.0
4.575 0.0
4.585 0.0
4.595 0.0
4.605 0.0
4.615 0.0
4.625 0.0
4.635 0.0
4.645 0.0
4.655 0.0
4.665 0.0
4.675 0.0
4.685 0.0
4.695 0.0
4.705 0.0
4.715 0.0
4.725 0.0
4.735 0.0
4.745 0.0
4.755 0.0
4.765 0.0
4.775 0.0
4.785 0.0
4.795 0.0
4.805 0.0
4.815 0.0
4.825 0.0
4.835 0.0
4.845 0.0
4.855 0.0
4.865 0.0
4.875 0.0
4.885 0.0
4.895 0.0
4.905 0.0
4.915 0.0
4.925 0.0
4.935 0.0
4.945 0.0
4.955 0.0
4.965 0.0
4.975 0.0
4.985 0.0
4.995 0.0
5.005 0.0
5.015 0.0
5.025 0.0
5.035 0.0
5.045 0.0
5.055 0.0
5.065 0.0
5.075 0.0
5.085 0.0
5.095 0.0
5.105 0.0
5.115 0.0
5.125 0.0
5.135 0.0
5.145 0.0
5.155 0.0
5.165 0.0
5.175 0.0
5.185 0.0
5.195 0.0
5.205 0.0
5.215 0.0
5.225 0.0
5.235 0.0
5.245 0.0
5.255 0.0
5.265 0.0
5.275 0.0
5.285 0.0
5.295 0.0
5.305 0.0
5.315 0.0
5.325 0.0
5.335 0.0
5.345 0.0
5.355 0.0
5.365 0.0
5.375 0.0
5.385 0.0
5.395 0.0
5.405 0.0
5.415 0.0
5.425 0.0
5.435 0.0
5.445 0.0
5.455 0.0
5.465 0.0
5.475 0.0
5.485 0.0
5.495 0.0
5.505 0.0
5.515 0.0
5.525 0.0
5.535 0.0
5.545 0.0
5.555 0.0
5.565 0.0
5.575 0.0
5.585 0.0
5.595 0.0
5.605 0.0
5.615 0.0
5.625 0.0
5.635 0.0
5.645 0.0
5.655 0.0
5.665 0.0
5.675 0.0
5.685 0.0
5.695 0.0
5.705 0.0
5.715 0.0
5.725 0.0
5.735 0.0
5.745 0.0
5.755 0.0
5.765 0.0
5.775 0.0
5.785 0.0
5.795 0.0
5.805 0.0
5.815 0.0
5.825 0.0
5.835 0.0
5.845 0.0
5.855 0.0
5.865 0.0
5.875 0.0
5.885 0.0
5.895 0.0
5.905 0.0
5.915 0.0
5.925 0.0
5.935 0.0
5.945 0.0
5.955 0.0
5.965 0.0
5.975 0.0
5.985 0.0
5.995 0.0
6.005 0.0
6.015 0.0
6.025 0.0
6.035 0.0
6.045 0.0
6.055 0.0
6.065 0.0
6.075 0.0
6.085 0.0
6.095 0.0
6.105 0.0
6.115 0.0
6.125 0.0
6.135 0.0
6.145 0.0
6.155 0.0
6.165 0.0
6.175 0.0
6.185 0.0
6.195 0.0
6.205 0.0
6.215 0.0
6.225 0.0
6.235 0.0
6.245 0.0
6.255 0.0
6.265 0.0
6.275 0.0
6.285 0.0
6.295 0.0
6.305 0.0
6.315 0.0
6.325 0.0
6.335 0.0
6.345 0.0
6.355 0.0
6.365 0.0
6.375 0.0
6.385 0.0
6.395 0.0
6.405 0.0
6.415 0.0
6.425 0.0
6.435 0.0
6.445 0.0
6.455 0.0
6.465 0.0
6.475 0.0
6.485 0.0
6.495 0.0
6.505 0.0
6.515 0.0
6.525 0.0
6.535 0.0
6.545 0.0
6.555 0.0
6.565 0.0
6.575 0.0
6.585 0.0
6.595 0.0
6.605 0.0
6.615 0.0
6.625 0.0
6.635 0.0
6.645 0.0
6.655 0.0
6.665 0.0
6.675 0.0
6.685 0.0
6.695 0.0
6.705 0.0
6.715 0.0
6.725 0.0
6.735 0.0
6.745 0.0
6.755 0.0
6.765 0.0
6.775 0.0
6.785 0.0
6.795 0.0
6.805 0.0
6.815 0.0
6.825 0.0
6.835 0.0
6.845 0.0
6.855 0.0
6.865 0.0
6.875 0.0
6.885 0.0
6.895 0.0
6.905 0.0
6.915 0.0
6.925 0.0
6.935 0.0
6.945 0.0
6.955 0.0
6.965 0.0
6.975 0.0
6.985 0.0
6.995 0.0
7.005 0.0
7.015 0.0
7.025 0.0
7.035 0.0
7.045 0.0
7.055 0.0
7.065 0.0
7.075 0.0
7.085 0.0
7.095 0.0
7.105 0.0
7.115 0.0
7.125 0.0
7.135 0.0
7.145 0.0
7.155 0.0
7.165 0.0
7.175 0.0
7.185 0.0
7.195 0.0
7.205 0.0
7.215 0.0
7.225 0.0
7.235 0.0
7.245 0.0
7.255 0.0
7.265 0.0
7.275 0.0
7.285 0.0
7.295 0.0
7.305 0.0
7.315 0.0
7.325 0.0
7.335 0.0
7.345 0.0
7.355 0.0
7.365 0.0
7.375 0.0
7.385 0.0
7.395 0.0
7.405 0.0
7.415 0.0
7.425 0.0
7.435 0.0
7.445 0.0
7.455 0.0
7.465 0.0
7.475 0.0
7.485 0.0
7.495 0.0
7.505 0.0
7.515 0.0
7.525 0.0
7.535 0.0
7.545 0.0
7.555 0.0
7.565 0.0
7.575 0.0
7.585 0.0
7.595 0.0
7.605 0.0
7.615 0.0
7.625 0.0
7.635 0.0
7.645 0.0
7.655 0.0
7.665 0.0
7.675 0.0
7.685 0.0
7.695 0.0
7.705 0.0
7.715 0.0
7.725 0.0
7.735 0.0
7.745 0.0
7.755 0.0
7.765 0.0
7.775 0.0
7.785 0.0
7.795 0.0
7.805 0.0
7.815 0.0
7.825 0.0
7.835 0.0
7.845 0.0
7.855 0.0
7.865 0.0
7.875 0.0
7.885 0.0
7.895 0.0
7.905 0.0
7.915 0.0
7.925 0.0
7.935 0.0
7.945 0.0
7.955 0.0
7.965 0.0
7.975 0.0
7.985 0.0
7.995 0.0
8.005 0.0
8.015 0.0
8.025 0.0
8.035 0.0
8.045 0.0
8.055 0.0
8.065 0.0
8.075 0.0
8.085 0.0
8.095 0.0
8.105 0.0
8.115 0.0
8.125 0.0
8.135 0.0
8.145 0.0
8.155 0.0
8.165 0.0
8.175 0.0
8.185 0.0
8.195 0.0
8.205 0.0
8.215 0.0
8.225 0.0
8.235 0.0
8.245 0.0
8.255 0.0
8.265 0.0
8.275 0.0
8.285 0.0
8.295 0.0
8.305 0.0
8.315 0.0
8.325 0.0
8.335 0.0
8.345 0.0
8.355 0.0
8.365 0.0
8.375 0.0
8.385 0.0
8.395 0.0
8.405 0.0
8.415 0.0
8.425 0.0
8.435 0.0
8.445 0.0
8.455 0.0
8.465 0.0
8.475 0.0
8.485 0.0
8.495 0.0
8.505 0.0
8.515 0.0
8.525 0.0
8.535 0.0
8.545 0.0
8.555 0.0
8.565 0.0
8.575 0.0
8.585 0.0
8.595 0.0
8.605 0.0
8.615 0.0
8.625 0.0
8.635 0.0
8.645 0.0
8.655 0.0
8.665 0.0
8.675 0.0
8.685 0.0
8.695 0.0
8.705 0.0
8.715 0.0
8.725 0.0
8.735 0.0
8.745 0.0
8.755 0.0
8.765 0.0
8.775 0.0
8.785 0.0
8.795 0.0
8.805 0.0
8.815 0.0
8.825 0.0
8.835 0.0
8.845 0.0
8.855 0.0
8.865 0.0
8.875 0.0
8.885 0.0
8.895 0.0
8.905 0.0
8.915 0.0
8.925 0.0
8.935 0.0
8.945 0.0
8.955 0.0
8.965 0.0
8.975 0.0
8.985 0.0
8.995 0.0
9.005 0.0
9.015 0.0
9.025 0.0
9.035 0.0
9.045 0.0
9.055 0.0
9.065 0.0
9.075 0.0
9.085 0.0
9.095 0.0
9.105 0.0
9.115 0.0
9.125 0.0
9.135 0.0
9.145 0.0
9.155 0.0
9.165 0.0
9.175 0.0
9.185 0.0
9.195 0.0
9.205 0.0
9.215 0.0
9.225 0.0
9.235 0.0
9.245 0.0
9.255 0.0
9.265 0.0
9.275 0.0
9.285 0.0
9.295 0.0
9.305 0.0
9.315 0.0
9.325 0.0
9.335 0.0
9.345 0.0
9.355 0.0
9.365 0.0
9.375 0.0
9.385 0.0
9.395 0.0
9.405 0.0
9.415 0.0
9.425 0.0
9.435 0.0
9.445 0.0
9.455 0.0
9.465 0.0
9.475 0.0
9.485 0.0
9.495 0.0
9.505 0.0
9.515 0.0
9.525 0.0
9.535 0.0
9.545 0.0
9.555 0.0
9.565 0.0
9.575 0.0
9.585 0.0
9.595 0.0
9.605 0.0
9.615 0.0
9.625 0.0
9.635 0.0
9.645 0.0
9.655 0.0
9.665 0.0
9.675 0.0
9.685 0.0
9.695 0.0
9.705 0.0
9.715 0.0
9.725 0.0
9.735 0.0
9.745 0.0
9.755 0.0
9.765 0.0
9.775 0.0
9.785 0.0
9.795 0.0
9.805 0.0
9.815 0.0
9.825 0.0
9.835 0.0
9.845 0.0
9.855 0.0
9.865 0.0
9.875 0.0
9.885 0.0
9.895 0.0
9.905 0.0
9.915 0.0
9.925 0.0
9.935 0.0
9.945 0.0
9.955 0.0
9.965 0.0
9.975 0.0
9.985 0.0
9.995 0.0
