energy(eV) events_nbr
1.265 8.56214938136e-20
1.275 1.00709464273e-20
1.285 1.12081856109e-21
1.295 1.18021890781e-22
1.305 1.17581943894e-23
1.315 1.10830941055e-24
1.325 9.88365091104e-26
1.335 8.33882882466e-27
1.345 6.65611015853e-28
1.355 5.02644710734e-29
1.365 3.59107906722e-30
1.375 2.42722820155e-31
1.385 1.55209024615e-32
1.395 9.3895169322e-34
1.405 5.37389101818e-35
1.415 2.90973436791e-36
1.425 1.49051512553e-37
1.435 7.22333475061e-39
1.445 3.31174755686e-40
1.455 1.43646384862e-41
1.465 5.89454203679e-43
1.475 2.28835424473e-44
1.485 8.40454494295e-46
1.495 2.92026909851e-47
1.505 9.59951367665e-49
1.515 2.98533626996e-50
1.525 8.78324370169e-52
1.535 2.44474882269e-53
1.545 6.43770669462e-55
1.555 1.60378352295e-56
1.565 3.77987922941e-58
1.575 8.42806181493e-60
1.585 1.77784997215e-61
1.595 3.54797142062e-63
1.605 6.69857958392e-65
1.615 1.19647308604e-66
1.625 2.02181190359e-68
1.635 3.23218467457e-70
1.645 4.88842758419e-72
1.655 6.99455044676e-74
1.665 9.46821320163e-76
1.675 1.2125337939e-77
1.685 1.46905235938e-79
1.695 1.68383021864e-81
1.705 1.82589972873e-83
1.715 1.87315255688e-85
1.725 1.81797110113e-87
1.735 1.66923853338e-89
1.745 1.44999808375e-91
1.755 1.19160977018e-93
1.765 9.26442101205e-96
1.775 6.81428213283e-98
1.785 4.74175967513e-100
1.795 3.12159508048e-102
1.805 1.94415638767e-104
1.815 1.14552197779e-106
1.825 6.38547568614e-109
1.835 3.36744635247e-111
1.845 1.68006357456e-113
1.855 7.9299116135e-116
1.865 3.54102161515e-118
1.875 1.49591325094e-120
1.885 5.97863225712e-123
1.895 2.26055393344e-125
1.905 8.08621911872e-128
1.915 2.73648919955e-130
1.925 8.7611188442e-133
1.935 2.65364611093e-135
1.945 7.60403380503e-138
1.955 2.06140190537e-140
1.965 5.28687336121e-143
1.975 1.28278166122e-145
1.985 2.94458555875e-148
1.995 6.39459749813e-151
2.005 1.31377153931e-153
2.015 2.5535483515e-156
2.025 4.69554408415e-159
2.035 8.16855728908e-162
2.045 1.34438109468e-164
2.055 2.09323040427e-167
2.065 3.08339577003e-170
2.075 4.29693823055e-173
2.085 5.6650865507e-176
2.095 7.06596673309e-179
2.105 8.33785288053e-182
2.115 9.30795912781e-185
2.125 9.83042530657e-188
2.135 9.82217682117e-191
2.145 9.28454849424e-194
2.155 8.30293102418e-197
2.165 7.02456881849e-200
2.175 5.62244885329e-203
2.185 4.25744411153e-206
2.195 3.04993088696e-209
2.205 2.06703885821e-212
2.215 1.32533261073e-215
2.225 8.03930911481e-219
2.235 4.61349624753e-222
2.245 2.50472018672e-225
2.255 1.28648835842e-228
2.265 6.25129660784e-232
2.275 2.87376963001e-235
2.285 1.24983129951e-238
2.295 5.14243063718e-242
2.305 2.00171889581e-245
2.315 7.37149093044e-249
2.325 2.56817836223e-252
2.335 8.4647206447e-256
2.345 2.63947575845e-259
2.355 7.78646482038e-263
2.365 2.17310431525e-266
2.375 5.73770774052e-270
2.385 1.43322334024e-273
2.395 3.38693546447e-277
2.405 7.57212145595e-281
2.415 1.60156961784e-284
2.425 3.20473166893e-288
2.435 6.06673636744e-292
2.445 1.08651612008e-295
2.455 1.84091961713e-299
2.465 2.95087679729e-303
2.475 4.47491643627e-307
2.485 6.42002002036e-311
2.495 8.71375680449e-315
2.505 1.11891046814e-318
2.515 1.38338380836e-322
2.525 0.0
2.535 0.0
2.545 0.0
2.555 0.0
2.565 0.0
2.575 0.0
2.585 0.0
2.595 0.0
2.605 0.0
2.615 0.0
2.625 0.0
2.635 0.0
2.645 0.0
2.655 0.0
2.665 0.0
2.675 0.0
2.685 0.0
2.695 0.0
2.705 0.0
2.715 0.0
2.725 0.0
2.735 0.0
2.745 0.0
2.755 0.0
2.765 0.0
2.775 0.0
2.785 0.0
2.795 0.0
2.805 0.0
2.815 0.0
2.825 0.0
2.835 0.0
2.845 0.0
2.855 0.0
2.865 0.0
2.875 0.0
2.885 0.0
2.895 0.0
2.905 0.0
2.915 0.0
2.925 0.0
2.935 0.0
2.945 0.0
2.955 0.0
2.965 0.0
2.975 0.0
2.985 0.0
2.995 0.0
3.005 0.0
3.015 0.0
3.025 0.0
3.035 0.0
3.045 0.0
3.055 0.0
3.065 0.0
3.075 0.0
3.085 0.0
3.095 0.0
3.105 0.0
3.115 0.0
3.125 0.0
3.135 0.0
3.145 0.0
3.155 0.0
3.165 0.0
3.175 0.0
3.185 0.0
3.195 0.0
3.205 0.0
3.215 0.0
3.225 0.0
3.235 0.0
3.245 0.0
3.255 0.0
3.265 0.0
3.275 0.0
3.285 0.0
3.295 0.0
3.305 0.0
3.315 0.0
3.325 0.0
3.335 0.0
3.345 0.0
3.355 0.0
3.365 0.0
3.375 0.0
3.385 0.0
3.395 0.0
3.405 0.0
3.415 0.0
3.425 0.0
3.435 0.0
3.445 0.0
3.455 0.0
3.465 0.0
3.475 0.0
3.485 0.0
3.495 0.0
3.505 0.0
3.515 0.0
3.525 0.0
3.535 0.0
3.545 0.0
3.555 0.0
3.565 0.0
3.575 0.0
3.585 0.0
3.595 0.0
3.605 0.0
3.615 0.0
3.625 0.0
3.635 0.0
3.645 0.0
3.655 0.0
3.665 0.0
3.675 0.0
3.685 0.0
3.695 0.0
3.705 0.0
3.715 0.0
3.725 0.0
3.735 0.0
3.745 0.0
3.755 0.0
3.765 0.0
3.775 0.0
3.785 0.0
3.795 0.0
3.805 0.0
3.815 0.0
3.825 0.0
3.835 0.0
3.845 0.0
3.855 0.0
3.865 0.0
3.875 0.0
3.885 0.0
3.895 0.0
3.905 0.0
3.915 0.0
3.925 0.0
3.935 0.0
3.945 0.0
3.955 0.0
3.965 0.0
3.975 0.0
3.985 0.0
3.995 0.0
4.005 0.0
4.015 0.0
4.025 0.0
4.035 0.0
4.045 0.0
4.055 0.0
4.065 0.0
4.075 0.0
4.085 0.0
4.095 0.0
4.105 0.0
4.115 0.0
4.125 0.0
4.135 0.0
4.145 0.0
4.155 0.0
4.165 0.0
4.175 0.0
4.185 0.0
4.195 0.0
4.205 0.0
4.215 0.0
4.225 0.0
4.235 0.0
4.245 0.0
4.255 0.0
4.265 0.0
4.275 0.0
4.285 0.0
4.295 0.0
4.305 0.0
4.315 0.0
4.325 0.0
4.335 0.0
4.345 0.0
4.355 0.0
4.365 0.0
4.375 0.0
4.385 0.0
4.395 0.0
4.405 0.0
4.415 0.0
4.425 0.0
4.435 0.0
4.445 0.0
4.455 0.0
4.465 0.0
4.475 0.0
4.485 0.0
4.495 0.0
4.505 0.0
4.515 0.0
4.525 0.0
4.535 0.0
4.545 0.0
4.555 0.0
4.565 0.0
4.575 0.0
4.585 0.0
4.595 0.0
4.605 0.0
4.615 0.0
4.625 0.0
4.635 0.0
4.645 0.0
4.655 0.0
4.665 0.0
4.675 0.0
4.685 0.0
4.695 0.0
4.705 0.0
4.715 0.0
4.725 0.0
4.735 0.0
4.745 0.0
4.755 0.0
4.765 0.0
4.775 0.0
4.785 0.0
4.795 0.0
4.805 0.0
4.815 0.0
4.825 0.0
4.835 0.0
4.845 0.0
4.855 0.0
4.865 0.0
4.875 0.0
4.885 0.0
4.895 0.0
4.905 0.0
4.915 0.0
4.925 0.0
4.935 0.0
4.945 0.0
4.955 0.0
4.965 0.0
4.975 0.0
4.985 0.0
4.995 0.0
5.005 0.0
5.015 0.0
5.025 0.0
5.035 0.0
5.045 0.0
5.055 0.0
5.065 0.0
5.075 0.0
5.085 0.0
5.095 0.0
5.105 0.0
5.115 0.0
5.125 0.0
5.135 0.0
5.145 0.0
5.155 0.0
5.165 0.0
5.175 0.0
5.185 0.0
5.195 0.0
5.205 0.0
5.215 0.0
5.225 0.0
5.235 0.0
5.245 0.0
5.255 0.0
5.265 0.0
5.275 0.0
5.285 0.0
5.295 0.0
5.305 0.0
5.315 0.0
5.325 0.0
5.335 0.0
5.345 0.0
5.355 0.0
5.365 0.0
5.375 0.0
5.385 0.0
5.395 0.0
5.405 0.0
5.415 0.0
5.425 0.0
5.435 0.0
5.445 0.0
5.455 0.0
5.465 0.0
5.475 0.0
5.485 0.0
5.495 0.0
5.505 0.0
5.515 0.0
5.525 0.0
5.535 0.0
5.545 0.0
5.555 0.0
5.565 0.0
5.575 0.0
5.585 0.0
5.595 0.0
5.605 0.0
5.615 0.0
5.625 0.0
5.635 0.0
5.645 0.0
5.655 0.0
5.665 0.0
5.675 0.0
5.685 0.0
5.695 0.0
5.705 0.0
5.715 0.0
5.725 0.0
5.735 0.0
5.745 0.0
5.755 0.0
5.765 0.0
5.775 0.0
5.785 0.0
5.795 0.0
5.805 0.0
5.815 0.0
5.825 0.0
5.835 0.0
5.845 0.0
5.855 0.0
5.865 0.0
5.875 0.0
5.885 0.0
5.895 0.0
5.905 0.0
5.915 0.0
5.925 0.0
5.935 0.0
5.945 0.0
5.955 0.0
5.965 0.0
5.975 0.0
5.985 0.0
5.995 0.0
6.005 0.0
6.015 0.0
6.025 0.0
6.035 0.0
6.045 0.0
6.055 0.0
6.065 0.0
6.075 0.0
6.085 0.0
6.095 0.0
6.105 0.0
6.115 0.0
6.125 0.0
6.135 0.0
6.145 0.0
6.155 0.0
6.165 0.0
6.175 0.0
6.185 0.0
6.195 0.0
6.205 0.0
6.215 0.0
6.225 0.0
6.235 0.0
6.245 0.0
6.255 0.0
6.265 0.0
6.275 0.0
6.285 0.0
6.295 0.0
6.305 0.0
6.315 0.0
6.325 0.0
6.335 0.0
6.345 0.0
6.355 0.0
6.365 0.0
6.375 0.0
6.385 0.0
6.395 0.0
6.405 0.0
6.415 0.0
6.425 0.0
6.435 0.0
6.445 0.0
6.455 0.0
6.465 0.0
6.475 0.0
6.485 0.0
6.495 0.0
6.505 0.0
6.515 0.0
6.525 0.0
6.535 0.0
6.545 0.0
6.555 0.0
6.565 0.0
6.575 0.0
6.585 0.0
6.595 0.0
6.605 0.0
6.615 0.0
6.625 0.0
6.635 0.0
6.645 0.0
6.655 0.0
6.665 0.0
6.675 0.0
6.685 0.0
6.695 0.0
6.705 0.0
6.715 0.0
6.725 0.0
6.735 0.0
6.745 0.0
6.755 0.0
6.765 0.0
6.775 0.0
6.785 0.0
6.795 0.0
6.805 0.0
6.815 0.0
6.825 0.0
6.835 0.0
6.845 0.0
6.855 0.0
6.865 0.0
6.875 0.0
6.885 0.0
6.895 0.0
6.905 0.0
6.915 0.0
6.925 0.0
6.935 0.0
6.945 0.0
6.955 0.0
6.965 0.0
6.975 0.0
6.985 0.0
6.995 0.0
7.005 0.0
7.015 0.0
7.025 0.0
7.035 0.0
7.045 0.0
7.055 0.0
7.065 0.0
7.075 0.0
7.085 0.0
7.095 0.0
7.105 0.0
7.115 0.0
7.125 0.0
7.135 0.0
7.145 0.0
7.155 0.0
7.165 0.0
7.175 0.0
7.185 0.0
7.195 0.0
7.205 0.0
7.215 0.0
7.225 0.0
7.235 0.0
7.245 0.0
7.255 0.0
7.265 0.0
7.275 0.0
7.285 0.0
7.295 0.0
7.305 0.0
7.315 0.0
7.325 0.0
7.335 0.0
7.345 0.0
7.355 0.0
7.365 0.0
7.375 0.0
7.385 0.0
7.395 0.0
7.405 0.0
7.415 0.0
7.425 0.0
7.435 0.0
7.445 0.0
7.455 0.0
7.465 0.0
7.475 0.0
7.485 0.0
7.495 0.0
7.505 0.0
7.515 0.0
7.525 0.0
7.535 0.0
7.545 0.0
7.555 0.0
7.565 0.0
7.575 0.0
7.585 0.0
7.595 0.0
7.605 0.0
7.615 0.0
7.625 0.0
7.635 0.0
7.645 0.0
7.655 0.0
7.665 0.0
7.675 0.0
7.685 0.0
7.695 0.0
7.705 0.0
7.715 0.0
7.725 0.0
7.735 0.0
7.745 0.0
7.755 0.0
7.765 0.0
7.775 0.0
7.785 0.0
7.795 0.0
7.805 0.0
7.815 0.0
7.825 0.0
7.835 0.0
7.845 0.0
7.855 0.0
7.865 0.0
7.875 0.0
7.885 0.0
7.895 0.0
7.905 0.0
7.915 0.0
7.925 0.0
7.935 0.0
7.945 0.0
7.955 0.0
7.965 0.0
7.975 0.0
7.985 0.0
7.995 0.0
8.005 0.0
8.015 0.0
8.025 0.0
8.035 0.0
8.045 0.0
8.055 0.0
8.065 0.0
8.075 0.0
8.085 0.0
8.095 0.0
8.105 0.0
8.115 0.0
8.125 0.0
8.135 0.0
8.145 0.0
8.155 0.0
8.165 0.0
8.175 0.0
8.185 0.0
8.195 0.0
8.205 0.0
8.215 0.0
8.225 0.0
8.235 0.0
8.245 0.0
8.255 0.0
8.265 0.0
8.275 0.0
8.285 0.0
8.295 0.0
8.305 0.0
8.315 0.0
8.325 0.0
8.335 0.0
8.345 0.0
8.355 0.0
8.365 0.0
8.375 0.0
8.385 0.0
8.395 0.0
8.405 0.0
8.415 0.0
8.425 0.0
8.435 0.0
8.445 0.0
8.455 0.0
8.465 0.0
8.475 0.0
8.485 0.0
8.495 0.0
8.505 0.0
8.515 0.0
8.525 0.0
8.535 0.0
8.545 0.0
8.555 0.0
8.565 0.0
8.575 0.0
8.585 0.0
8.595 0.0
8.605 0.0
8.615 0.0
8.625 0.0
8.635 0.0
8.645 0.0
8.655 0.0
8.665 0.0
8.675 0.0
8.685 0.0
8.695 0.0
8.705 0.0
8.715 0.0
8.725 0.0
8.735 0.0
8.745 0.0
8.755 0.0
8.765 0.0
8.775 0.0
8.785 0.0
8.795 0.0
8.805 0.0
8.815 0.0
8.825 0.0
8.835 0.0
8.845 0.0
8.855 0.0
8.865 0.0
8.875 0.0
8.885 0.0
8.895 0.0
8.905 0.0
8.915 0.0
8.925 0.0
8.935 0.0
8.945 0.0
8.955 0.0
8.965 0.0
8.975 0.0
8.985 0.0
8.995 0.0
9.005 0.0
9.015 0.0
9.025 0.0
9.035 0.0
9.045 0.0
9.055 0.0
9.065 0.0
9.075 0.0
9.085 0.0
9.095 0.0
9.105 0.0
9.115 0.0
9.125 0.0
9.135 0.0
9.145 0.0
9.155 0.0
9.165 0.0
9.175 0.0
9.185 0.0
9.195 0.0
9.205 0.0
9.215 0.0
9.225 0.0
9.235 0.0
9.245 0.0
9.255 0.0
9.265 0.0
9.275 0.0
9.285 0.0
9.295 0.0
9.305 0.0
9.315 0.0
9.325 0.0
9.335 0.0
9.345 0.0
9.355 0.0
9.365 0.0
9.375 0.0
9.385 0.0
9.395 0.0
9.405 0.0
9.415 0.0
9.425 0.0
9.435 0.0
9.445 0.0
9.455 0.0
9.465 0.0
9.475 0.0
9.485 0.0
9.495 0.0
9.505 0.0
9.515 0.0
9.525 0.0
9.535 0.0
9.545 0.0
9.555 0.0
9.565 0.0
9.575 0.0
9.585 0.0
9.595 0.0
9.605 0.0
9.615 0.0
9.625 0.0
9.635 0.0
9.645 0.0
9.655 0.0
9.665 0.0
9.675 0.0
9.685 0.0
9.695 0.0
9.705 0.0
9.715 0.0
9.725 0.0
9.735 0.0
9.745 0.0
9.755 0.0
9.765 0.0
9.775 0.0
9.785 0.0
9.795 0.0
9.805 0.0
9.815 0.0
9.825 0.0
9.835 0.0
9.845 0.0
9.855 0.0
9.865 0.0
9.875 0.0
9.885 0.0
9.895 0.0
9.905 0.0
9.915 0.0
9.925 0.0
9.935 0.0
9.945 0.0
9.955 0.0
9.965 0.0
9.975 0.0
9.985 0.0
9.995 0.0
